x-axis,1,2,3,F1
second,Volt,Volt,Volt,Volt
+836.5000E-06,-364.6030110E-03,-678.3919523E-03,-164.8241188E-03,+328.5771718E-03
+836.7500E-06,-355.8090413E-03,-643.2160735E-03,-160.8040184E-03,+282.1751945E-03
+837.0000E-06,-355.8090413E-03,-643.2160735E-03,-164.8241188E-03,+302.1947257E-03
+837.2500E-06,-349.5276343E-03,-562.8140643E-03,-160.8040184E-03,+302.1947257E-03
+837.5000E-06,-335.7085390E-03,-562.8140643E-03,-160.8040184E-03,+241.8919913E-03
+837.7500E-06,-319.3768808E-03,-562.8140643E-03,-164.0703500E-03,+241.8919913E-03
+838.0000E-06,-334.4522575E-03,-482.4120551E-03,-164.5728625E-03,+161.5697257E-03
+838.2500E-06,-329.4271320E-03,-482.4120551E-03,-160.8040184E-03,+167.8258293E-03
+838.5000E-06,-306.8140670E-03,-482.4120551E-03,-163.0653249E-03,+181.5892570E-03
+838.7500E-06,-315.6080367E-03,-482.4120551E-03,-164.8241188E-03,+181.5892570E-03
+839.0000E-06,-276.6633136E-03,-407.0351718E-03,-164.8241188E-03,+201.6087882E-03
+839.2500E-06,-289.2261274E-03,-402.0100459E-03,-164.8241188E-03,+121.2865226E-03
+839.5000E-06,-275.4070321E-03,-321.6080368E-03,-164.8241188E-03,+141.3060538E-03
+839.7500E-06,-275.4070321E-03,-336.6834132E-03,-164.8241188E-03,+76.0442127E-03
+840.0000E-06,-256.5628113E-03,-396.9849201E-03,-164.5728625E-03,+160.0743643E-03
+840.2500E-06,-275.4070321E-03,-321.6080368E-03,-164.8241188E-03,+60.9837882E-03
+840.5000E-06,-255.3065298E-03,-241.2060276E-03,-165.3266314E-03,+81.0033195E-03
+840.7500E-06,-251.5376857E-03,-241.2060276E-03,-164.8241188E-03,+681.0538E-06
+841.0000E-06,-236.4623090E-03,-241.2060276E-03,-164.8241188E-03,+681.0538E-06
+841.2500E-06,-235.2060275E-03,-160.8040184E-03,-162.0602998E-03,-59.6216805E-03
+841.5000E-06,-215.1055252E-03,-160.8040184E-03,-162.5628123E-03,-39.6021493E-03
+841.7500E-06,-215.1055252E-03,-160.8040184E-03,-164.8241188E-03,-39.6021493E-03
+842.0000E-06,-195.0050229E-03,-80.4020092E-03,-164.8241188E-03,-119.9244149E-03
+842.2500E-06,-195.0050229E-03,-80.4020092E-03,-164.8241188E-03,-113.6683113E-03
+842.5000E-06,-195.0050229E-03,-80.4020092E-03,-164.8241188E-03,-99.9048837E-03
+842.7500E-06,-191.2361788E-03,+0.0E+00,-164.8241188E-03,-114.9653082E-03
+843.0000E-06,-174.9045206E-03,+0.0E+00,-161.0552747E-03,-173.9557866E-03
+843.2500E-06,-174.9045206E-03,+0.0E+00,-164.8241188E-03,-160.2076180E-03
+843.5000E-06,-154.8040183E-03,+0.0E+00,-164.8241188E-03,-140.1880868E-03
+843.7500E-06,-154.8040183E-03,+80.4020092E-03,-164.8241188E-03,-205.4499279E-03
+844.0000E-06,-154.8040183E-03,+80.4020092E-03,-164.8241188E-03,-220.5103524E-03
+844.2500E-06,-148.5226113E-03,+80.4020092E-03,-163.5678374E-03,-214.2542488E-03
+844.5000E-06,-134.7035160E-03,+115.5778879E-03,-163.0653249E-03,-200.4908212E-03
+844.7500E-06,-118.3718578E-03,+160.8040184E-03,-160.8040184E-03,-280.8130868E-03
+845.0000E-06,-114.6030137E-03,+160.8040184E-03,-164.8241188E-03,-260.7935555E-03
+845.2500E-06,-114.6030137E-03,+241.2060276E-03,-160.8040184E-03,-260.7935555E-03
+845.5000E-06,-94.5025114E-03,+241.2060276E-03,-160.8040184E-03,-321.0962899E-03
+845.7500E-06,-94.5025114E-03,+241.2060276E-03,-160.8040184E-03,-321.0962899E-03
+846.0000E-06,-94.5025114E-03,+321.6080368E-03,-160.8040184E-03,-326.1164318E-03
+846.2500E-06,-74.4020091E-03,+321.6080368E-03,-160.8040184E-03,-381.3990243E-03
+846.5000E-06,-74.4020091E-03,+321.6080368E-03,-158.5427119E-03,-381.3990243E-03
+846.7500E-06,-74.4020091E-03,+321.6080368E-03,-160.8040184E-03,-381.3990243E-03
+847.0000E-06,-54.3015068E-03,+326.6331626E-03,-160.8040184E-03,-380.1478035E-03
+847.2500E-06,-40.4824116E-03,+402.0100459E-03,-160.8040184E-03,-441.7017587E-03
+847.5000E-06,-34.2010045E-03,+402.0100459E-03,-160.8040184E-03,-441.7017587E-03
+847.7500E-06,-34.2010045E-03,+482.4120551E-03,-160.8040184E-03,-421.6822274E-03
+848.0000E-06,-34.2010045E-03,+482.4120551E-03,-160.8040184E-03,-502.0044930E-03
+848.2500E-06,-14.1005022E-03,+482.4120551E-03,-156.7839179E-03,-495.7483894E-03
+848.5000E-06,-14.1005022E-03,+517.5879339E-03,-156.7839179E-03,-528.3869391E-03
+848.7500E-06,-14.1005022E-03,+562.8140643E-03,-156.7839179E-03,-562.3072274E-03
+849.0000E-06,+4.7437186E-03,+562.8140643E-03,-156.7839179E-03,-562.3072274E-03
+849.2500E-06,+6.0000001E-03,+643.2160735E-03,-156.7839179E-03,-542.2876962E-03
+849.5000E-06,+6.0000001E-03,+643.2160735E-03,-156.7839179E-03,-622.6099618E-03
+849.7500E-06,+26.1005023E-03,+643.2160735E-03,-156.7839179E-03,-602.5904305E-03
+850.0000E-06,+44.9447232E-03,+723.6180827E-03,-156.7839179E-03,-677.8925543E-03
+850.2500E-06,+46.2010046E-03,+698.4924545E-03,-156.7839179E-03,-582.5708993E-03
+850.5000E-06,+46.2010046E-03,+768.8442132E-03,-154.5226114E-03,-674.1541513E-03
+850.7500E-06,+62.5326628E-03,+723.6180827E-03,-152.7638175E-03,-646.6272957E-03
+851.0000E-06,+66.3015069E-03,+804.0200919E-03,-156.5326616E-03,-723.1958993E-03
+851.2500E-06,+66.3015069E-03,+804.0200919E-03,-152.7638175E-03,-723.1958993E-03
+851.5000E-06,+77.6080396E-03,+804.0200919E-03,-152.2613049E-03,-723.1958993E-03
+851.7500E-06,+86.4020092E-03,+884.4221011E-03,-152.7638175E-03,-768.4382091E-03
+852.0000E-06,+86.4020092E-03,+884.4221011E-03,-152.5125612E-03,-783.4986337E-03
+852.2500E-06,+106.5025115E-03,+884.4221011E-03,-148.7437170E-03,-763.4791024E-03
+852.5000E-06,+106.5025115E-03,+919.5979798E-03,-148.7437170E-03,-798.6200933E-03
+852.7500E-06,+106.5025115E-03,+964.8241103E-03,-148.7437170E-03,-843.8013680E-03
+853.0000E-06,+107.7587930E-03,+964.8241103E-03,-148.7437170E-03,-842.5501473E-03
+853.2500E-06,+126.6030138E-03,+1.0452261195E+00,-148.7437170E-03,-917.8675301E-03
+853.5000E-06,+135.3969835E-03,+1.0452261195E+00,-146.4824105E-03,-895.3455576E-03
+853.7500E-06,+130.3718579E-03,+1.0452261195E+00,-148.7437170E-03,-904.1041024E-03
+854.0000E-06,+165.5477370E-03,+1.0502512453E+00,-148.4924607E-03,-884.0845712E-03
+854.2500E-06,+160.5226114E-03,+1.1256281286E+00,-144.7236165E-03,-909.1852795E-03
+854.5000E-06,+178.1105510E-03,+1.1608040074E+00,-144.7236165E-03,-979.5282964E-03
+854.7500E-06,+186.9045207E-03,+1.1256281286E+00,-144.7236165E-03,-924.3677743E-03
+855.0000E-06,+186.9045207E-03,+1.2060301378E+00,-144.7236165E-03,-1.0247095712E+00
+855.2500E-06,+186.9045207E-03,+1.2060301378E+00,-144.7236165E-03,-1.0046900399E+00
+855.5000E-06,+198.2110533E-03,+1.2060301378E+00,-140.7035161E-03,-1.0046900399E+00
+855.7500E-06,+186.9045207E-03,+1.2864321470E+00,-140.7035161E-03,-1.0699518810E+00
+856.0000E-06,+207.0050230E-03,+1.2864321470E+00,-140.7035161E-03,-1.0649927743E+00
+856.2500E-06,+227.1055253E-03,+1.2864321470E+00,-139.4472347E-03,-1.0587366707E+00
+856.5000E-06,+227.1055253E-03,+1.2864321470E+00,-140.7035161E-03,-1.0449732430E+00
+856.7500E-06,+227.1055253E-03,+1.3668341562E+00,-136.6834156E-03,-1.0600336675E+00
+857.0000E-06,+247.2060276E-03,+1.3618090303E+00,-132.9145715E-03,-1.1052759774E+00
+857.2500E-06,+247.2060276E-03,+1.3668341562E+00,-135.4271342E-03,-1.1052759774E+00
+857.5000E-06,+258.5125602E-03,+1.4020100349E+00,-134.9246217E-03,-1.1404169683E+00
+857.7500E-06,+267.3065299E-03,+1.4472361654E+00,-132.6633152E-03,-1.1003168707E+00
+858.0000E-06,+267.3065299E-03,+1.4472361654E+00,-136.4321593E-03,-1.1655787118E+00
+858.2500E-06,+287.4070322E-03,+1.5025125464E+00,-132.6633152E-03,-1.1655787118E+00
+858.5000E-06,+287.4070322E-03,+1.5276381746E+00,-130.4020086E-03,-1.1919611578E+00
+858.7500E-06,+303.7386904E-03,+1.5276381746E+00,-131.9095463E-03,-1.2258814462E+00
+859.0000E-06,+307.5075345E-03,+1.5276381746E+00,-132.4120589E-03,-1.2071131357E+00
+859.2500E-06,+307.5075345E-03,+1.5276381746E+00,-128.6432147E-03,-1.2058619149E+00
+859.5000E-06,+316.3015042E-03,+1.5728643051E+00,-128.6432147E-03,-1.1971033701E+00
+859.7500E-06,+327.6080368E-03,+1.6080401838E+00,-128.6432147E-03,-1.2699183113E+00
+860.0000E-06,+327.6080368E-03,+1.6080401838E+00,-124.8743705E-03,-1.2661646493E+00
+860.2500E-06,+327.6080368E-03,+1.6331658120E+00,-124.6231142E-03,-1.2661646493E+00
+860.5000E-06,+336.4020065E-03,+1.6884421930E+00,-124.6231142E-03,-1.3377283701E+00
+860.7500E-06,+347.7085391E-03,+1.6884421930E+00,-124.6231142E-03,-1.3302210457E+00
+861.0000E-06,+347.7085391E-03,+1.6884421930E+00,-120.8542701E-03,-1.3264673837E+00
+861.2500E-06,+353.9899462E-03,+1.6884421930E+00,-120.6030138E-03,-1.3264673837E+00
+861.5000E-06,+367.8090414E-03,+1.7688442022E+00,-118.8442198E-03,-1.3064478524E+00
+861.7500E-06,+387.9095437E-03,+1.7688442022E+00,-117.3366821E-03,-1.3867701180E+00
+862.0000E-06,+387.9095437E-03,+1.7688442022E+00,-116.8341696E-03,-1.3667505868E+00
+862.2500E-06,+387.9095437E-03,+1.7688442022E+00,-116.5829133E-03,-1.3667505868E+00
+862.5000E-06,+387.9095437E-03,+1.8140703326E+00,-114.3216068E-03,-1.4119318615E+00
+862.7500E-06,+408.0100460E-03,+1.8492462113E+00,-116.5829133E-03,-1.4470728524E+00
+863.0000E-06,+426.8542668E-03,+1.8542713372E+00,-112.8140692E-03,-1.4270533212E+00
+863.2500E-06,+428.1105483E-03,+1.8492462113E+00,-112.5628129E-03,-1.4070337899E+00
+863.5000E-06,+428.1105483E-03,+1.9296482205E+00,-110.3015063E-03,-1.4421747808E+00
+863.7500E-06,+448.2110506E-03,+1.9296482205E+00,-111.8090440E-03,-1.4873560555E+00
+864.0000E-06,+448.2110506E-03,+1.9296482205E+00,-112.3115566E-03,-1.4673365243E+00
+864.2500E-06,+448.2110506E-03,+2.0100502297E+00,-108.5427124E-03,-1.4986933362E+00
+864.5000E-06,+436.9045180E-03,+1.9296482205E+00,-108.5427124E-03,-1.4785975107E+00
+864.7500E-06,+468.3115529E-03,+2.0100502297E+00,-104.5226119E-03,-1.5476587899E+00
+865.0000E-06,+449.4673321E-03,+2.0854271130E+00,-104.5226119E-03,-1.5476587899E+00
+865.2500E-06,+482.1306481E-03,+2.0100502297E+00,-101.7587929E-03,-1.5276392587E+00
+865.5000E-06,+477.1055226E-03,+2.0452261084E+00,-102.2613054E-03,-1.5276392587E+00
+865.7500E-06,+488.4120552E-03,+2.0904522389E+00,-100.5025115E-03,-1.5879419930E+00
+866.0000E-06,+488.4120552E-03,+2.0904522389E+00,-100.5025115E-03,-1.5879419930E+00
+866.2500E-06,+488.4120552E-03,+2.0904522389E+00,-97.7386924E-03,-1.5879419930E+00
+866.5000E-06,+508.5125575E-03,+2.1256281176E+00,-96.4824110E-03,-1.5791834482E+00
+866.7500E-06,+508.5125575E-03,+2.1708542481E+00,-97.2361798E-03,-1.6482447274E+00
+867.0000E-06,+508.5125575E-03,+2.1708542481E+00,-96.4824110E-03,-1.6482447274E+00
+867.2500E-06,+514.7939645E-03,+2.2261306291E+00,-92.4623106E-03,-1.6482447274E+00
+867.5000E-06,+528.6130598E-03,+2.2512562573E+00,-92.4623106E-03,-1.6282251962E+00
+867.7500E-06,+548.7135621E-03,+2.2512562573E+00,-92.4623106E-03,-1.6282251962E+00
+868.0000E-06,+529.8693413E-03,+2.2512562573E+00,-92.4623106E-03,-1.7085474618E+00
+868.2500E-06,+548.7135621E-03,+2.2512562573E+00,-89.6984915E-03,-1.6885279305E+00
+868.5000E-06,+548.7135621E-03,+2.2512562573E+00,-88.4422101E-03,-1.6885279305E+00
+868.7500E-06,+568.8140644E-03,+2.2663316337E+00,-87.6884413E-03,-1.6885279305E+00
+869.0000E-06,+549.9698436E-03,+2.3266331406E+00,-84.4221096E-03,-1.6885279305E+00
+869.2500E-06,+568.8140644E-03,+2.3065326383E+00,-84.4221096E-03,-1.6685083993E+00
+869.5000E-06,+568.8140644E-03,+2.3316582665E+00,-82.1608031E-03,-1.7488306649E+00
+869.7500E-06,+585.1457226E-03,+2.3316582665E+00,-80.4020092E-03,-1.7325647957E+00
+870.0000E-06,+588.9145667E-03,+2.3316582665E+00,-80.4020092E-03,-1.7488306649E+00
+870.2500E-06,+588.9145667E-03,+2.3316582665E+00,-76.3819087E-03,-1.7425745613E+00
+870.5000E-06,+588.9145667E-03,+2.3668341452E+00,-76.3819087E-03,-1.7288111337E+00
+870.7500E-06,+588.9145667E-03,+2.4120602757E+00,-76.3819087E-03,-1.7438715581E+00
+871.0000E-06,+609.0150690E-03,+2.4120602757E+00,-72.3618083E-03,-1.8091333993E+00
+871.2500E-06,+595.1959737E-03,+2.4120602757E+00,-76.3819087E-03,-1.8091333993E+00
+871.5000E-06,+609.0150690E-03,+2.4120602757E+00,-72.3618083E-03,-1.7087916024E+00
+871.7500E-06,+612.7839131E-03,+2.4120602757E+00,-72.3618083E-03,-1.7853602060E+00
+872.0000E-06,+609.0150690E-03,+2.4120602757E+00,-72.1105520E-03,-1.7891138680E+00
+872.2500E-06,+629.1155713E-03,+2.4924622849E+00,-71.1055269E-03,-1.7690943368E+00
+872.5000E-06,+640.4221039E-03,+2.4472361544E+00,-66.0804013E-03,-1.7690943368E+00
+872.7500E-06,+649.2160736E-03,+2.4773869085E+00,-67.5879390E-03,-1.7690943368E+00
+873.0000E-06,+649.2160736E-03,+2.4924622849E+00,-64.3216074E-03,-1.8481653816E+00
+873.2500E-06,+649.2160736E-03,+2.4924622849E+00,-64.3216074E-03,-1.8293970712E+00
+873.5000E-06,+660.5226062E-03,+2.4924622849E+00,-62.0603008E-03,-1.8293970712E+00
+873.7500E-06,+665.5477318E-03,+2.4924622849E+00,-59.5477381E-03,-1.8293970712E+00
+874.0000E-06,+668.0602944E-03,+2.5728642941E+00,-56.5326627E-03,-1.9046991949E+00
+874.2500E-06,+669.3165759E-03,+2.5728642941E+00,-57.5376878E-03,-1.8959559091E+00
+874.5000E-06,+669.3165759E-03,+2.5728642941E+00,-56.2814064E-03,-1.9009607919E+00
+874.7500E-06,+673.0854200E-03,+2.5728642941E+00,-53.0150748E-03,-1.8896998055E+00
+875.0000E-06,+670.5728573E-03,+2.5728642941E+00,-52.5125623E-03,-1.8884485847E+00
+875.2500E-06,+689.4170782E-03,+2.5728642941E+00,-51.0050246E-03,-1.8696802743E+00
+875.5000E-06,+689.4170782E-03,+2.5728642941E+00,-49.9999994E-03,-1.8696802743E+00
+875.7500E-06,+693.1859223E-03,+2.6381909268E+00,-44.9748739E-03,-1.9349421154E+00
+876.0000E-06,+690.6733596E-03,+2.6532663032E+00,-48.2412055E-03,-1.9449823980E+00
+876.2500E-06,+709.5175805E-03,+2.6532663032E+00,-48.2412055E-03,-1.9299830087E+00
+876.5000E-06,+709.5175805E-03,+2.6180904245E+00,-44.2211051E-03,-1.8948420178E+00
+876.7500E-06,+709.5175805E-03,+2.6532663032E+00,-44.2211051E-03,-1.9299830087E+00
+877.0000E-06,+709.5175805E-03,+2.6532663032E+00,-43.9698488E-03,-1.9299830087E+00
+877.2500E-06,+709.5175805E-03,+2.6281406750E+00,-42.9648236E-03,-1.9048823003E+00
+877.5000E-06,+720.8241131E-03,+2.6532663032E+00,-36.1809041E-03,-1.9299830087E+00
+877.7500E-06,+729.6180828E-03,+2.6532663032E+00,-36.1809041E-03,-1.9262293466E+00
+878.0000E-06,+729.6180828E-03,+2.6532663032E+00,-36.1809041E-03,-1.9099634774E+00
+878.2500E-06,+729.6180828E-03,+2.7336683124E+00,-32.1608037E-03,-1.9099634774E+00
+878.5000E-06,+729.6180828E-03,+2.6532663032E+00,-32.1608037E-03,-1.9212244638E+00
+878.7500E-06,+729.6180828E-03,+2.7336683124E+00,-28.8944720E-03,-1.9752253186E+00
+879.0000E-06,+729.6180828E-03,+2.6532663032E+00,-28.1407032E-03,-1.9099634774E+00
+879.2500E-06,+749.7185851E-03,+2.7085426842E+00,-28.1407032E-03,-1.9651850347E+00
+879.5000E-06,+749.7185851E-03,+2.6984924337E+00,-28.1407032E-03,-1.8899439462E+00
+879.7500E-06,+749.7185851E-03,+2.7185929360E+00,-24.1206028E-03,-1.9552057873E+00
+880.0000E-06,+749.7185851E-03,+2.7336683124E+00,-24.1206028E-03,-1.9702662118E+00
+880.2500E-06,+769.8190873E-03,+2.7336683124E+00,-24.1206028E-03,-1.9702662118E+00
+880.5000E-06,+761.0251177E-03,+2.7336683124E+00,-20.1005023E-03,-1.9351252209E+00
+880.7500E-06,+769.8190873E-03,+2.7336683124E+00,-16.0804018E-03,-1.9502466805E+00
+881.0000E-06,+769.8190873E-03,+2.7386934383E+00,-19.8492460E-03,-1.9702662118E+00
+881.2500E-06,+769.8190873E-03,+2.7889446934E+00,-18.8442209E-03,-1.9502466805E+00
+881.5000E-06,+769.8190873E-03,+2.7336683124E+00,-14.3216079E-03,-1.9502466805E+00
+881.7500E-06,+786.1507455E-03,+2.7487436888E+00,-12.0603014E-03,-1.9502466805E+00
+882.0000E-06,+771.0753688E-03,+2.7336683124E+00,-8.0402009E-03,-1.9489954597E+00
+882.2500E-06,+776.1004944E-03,+2.8140703216E+00,-9.2964823E-03,-2.0054682378E+00
+882.5000E-06,+789.9195896E-03,+2.7336683124E+00,-12.0603014E-03,-1.9389856941E+00
+882.7500E-06,+789.9195896E-03,+2.8140703216E+00,-8.0402009E-03,-1.9302271493E+00
+883.0000E-06,+789.9195896E-03,+2.8140703216E+00,-4.2713568E-03,-1.9352472912E+00
+883.2500E-06,+789.9195896E-03,+2.8140703216E+00,-4.0201005E-03,-1.9615839612E+00
+883.5000E-06,+789.9195896E-03,+2.8140703216E+00,-4.0201005E-03,-1.9754084240E+00
+883.7500E-06,+789.9195896E-03,+2.8140703216E+00,-3.2663316E-03,-2.0105494149E+00
+884.0000E-06,+789.9195896E-03,+2.8140703216E+00,-251.2563E-06,-1.9352472912E+00
+884.2500E-06,+796.2009967E-03,+2.8140703216E+00,+0.0E+00,-2.0105494149E+00
+884.5000E-06,+789.9195896E-03,+2.8140703216E+00,+4.0201005E-03,-1.9754084240E+00
+884.7500E-06,+789.9195896E-03,+2.8140703216E+00,+3.2663316E-03,-1.9452875737E+00
+885.0000E-06,+810.0200919E-03,+2.8140703216E+00,+4.0201005E-03,-1.9152277600E+00
+885.2500E-06,+796.2009967E-03,+2.8140703216E+00,+5.2763819E-03,-2.0105494149E+00
+885.5000E-06,+801.2261223E-03,+2.8140703216E+00,+6.2814070E-03,-1.9653681401E+00
+885.7500E-06,+810.0200919E-03,+2.8140703216E+00,+8.0402009E-03,-1.9905298837E+00
+886.0000E-06,+791.1758711E-03,+2.8140703216E+00,+8.0402009E-03,-2.0105494149E+00
+886.2500E-06,+810.0200919E-03,+2.8140703216E+00,+12.0603014E-03,-1.9905298837E+00
+886.5000E-06,+810.0200919E-03,+2.8140703216E+00,+13.8190953E-03,-1.9453486089E+00
+886.7500E-06,+810.0200919E-03,+2.8140703216E+00,+16.0804018E-03,-1.9252680425E+00
+887.0000E-06,+810.0200919E-03,+2.8140703216E+00,+16.0804018E-03,-1.9152277600E+00
+887.2500E-06,+830.1205942E-03,+2.8140703216E+00,+16.0804018E-03,-1.9905298837E+00
+887.5000E-06,+810.0200919E-03,+2.8140703216E+00,+18.3417084E-03,-1.9905298837E+00
+887.7500E-06,+826.3517501E-03,+2.7336683124E+00,+20.8542711E-03,-1.8939417488E+00
+888.0000E-06,+810.0200919E-03,+2.8090451957E+00,+20.3517586E-03,-1.9855097417E+00
+888.2500E-06,+816.3014990E-03,+2.8140703216E+00,+24.1206028E-03,-1.9353083264E+00
+888.5000E-06,+821.3266246E-03,+2.7336683124E+00,+25.8793967E-03,-1.9102076180E+00
+888.7500E-06,+810.0200919E-03,+2.8140703216E+00,+24.8743716E-03,-1.9102076180E+00
+889.0000E-06,+830.1205942E-03,+2.7336683124E+00,+28.1407032E-03,-1.8914393076E+00
+889.2500E-06,+810.0200919E-03,+2.7336683124E+00,+29.3969846E-03,-1.9102076180E+00
+889.5000E-06,+818.8140616E-03,+2.7336683124E+00,+28.1407032E-03,-1.9102076180E+00
+889.7500E-06,+830.1205942E-03,+2.7336683124E+00,+32.1608037E-03,-1.9102076180E+00
+890.0000E-06,+828.8643128E-03,+2.7336683124E+00,+36.1809041E-03,-1.9102076180E+00
+890.2500E-06,+810.0200919E-03,+2.7889446934E+00,+38.9447232E-03,-1.9102076180E+00
+890.5000E-06,+810.0200919E-03,+2.7336683124E+00,+38.4422107E-03,-1.9102076180E+00
+890.7500E-06,+813.7889360E-03,+2.7336683124E+00,+40.2010046E-03,-1.9064539560E+00
+891.0000E-06,+830.1205942E-03,+2.7336683124E+00,+40.2010046E-03,-1.9089563972E+00
+891.2500E-06,+830.1205942E-03,+2.7336683124E+00,+40.2010046E-03,-1.9102076180E+00
+891.5000E-06,+810.0200919E-03,+2.7336683124E+00,+44.2211051E-03,-1.9102076180E+00
+891.7500E-06,+810.0200919E-03,+2.7336683124E+00,+44.2211051E-03,-1.9102076180E+00
+892.0000E-06,+811.2763734E-03,+2.7336683124E+00,+48.2412055E-03,-1.9102076180E+00
+892.2500E-06,+810.0200919E-03,+2.7085426842E+00,+46.9849241E-03,-1.8298853524E+00
+892.5000E-06,+810.0200919E-03,+2.6532663032E+00,+48.2412055E-03,-1.8298853524E+00
+892.7500E-06,+830.1205942E-03,+2.7185929361E+00,+48.9949743E-03,-1.8098658212E+00
+893.0000E-06,+810.0200919E-03,+2.6532663032E+00,+52.2613060E-03,-1.8298853524E+00
+893.2500E-06,+810.0200919E-03,+2.6532663032E+00,+52.2613060E-03,-1.8298853524E+00
+893.5000E-06,+818.8140616E-03,+2.6532663032E+00,+52.2613060E-03,-1.8298853524E+00
+893.7500E-06,+826.3517501E-03,+2.6532663032E+00,+56.2814064E-03,-1.8298853524E+00
+894.0000E-06,+810.0200919E-03,+2.6532663032E+00,+56.2814064E-03,-1.8298853524E+00
+894.2500E-06,+816.3014990E-03,+2.6532663032E+00,+59.0452255E-03,-1.8298853524E+00
+894.5000E-06,+810.0200919E-03,+2.6532663032E+00,+60.3015069E-03,-1.7847040776E+00
+894.7500E-06,+810.0200919E-03,+2.5728642941E+00,+61.0552757E-03,-1.7495630868E+00
+895.0000E-06,+810.0200919E-03,+2.5728642941E+00,+60.3015069E-03,-1.7495630868E+00
+895.2500E-06,+810.0200919E-03,+2.5979899223E+00,+64.3216074E-03,-1.7495630868E+00
+895.5000E-06,+798.7135593E-03,+2.6532663032E+00,+64.3216074E-03,-1.8499048837E+00
+895.7500E-06,+810.0200919E-03,+2.5728642941E+00,+64.3216074E-03,-1.7495630868E+00
+896.0000E-06,+810.0200919E-03,+2.5728642941E+00,+68.3417078E-03,-1.7695826180E+00
+896.2500E-06,+810.0200919E-03,+2.4924622849E+00,+68.3417078E-03,-1.6892603524E+00
+896.5000E-06,+810.0200919E-03,+2.5728642941E+00,+70.6030143E-03,-1.7583216316E+00
+896.7500E-06,+793.6884337E-03,+2.5728642941E+00,+72.3618083E-03,-1.7695826180E+00
+897.0000E-06,+789.9195896E-03,+2.5678391681E+00,+72.1105520E-03,-1.6892603524E+00
+897.2500E-06,+810.0200919E-03,+2.5477386658E+00,+73.6180897E-03,-1.6892603524E+00
+897.5000E-06,+789.9195896E-03,+2.4924622849E+00,+76.3819087E-03,-1.6892603524E+00
+897.7500E-06,+806.2512479E-03,+2.4924622849E+00,+76.3819087E-03,-1.6892603524E+00
+898.0000E-06,+788.6633082E-03,+2.4974874108E+00,+76.3819087E-03,-1.7092798837E+00
+898.2500E-06,+803.7386849E-03,+2.4924622849E+00,+80.4020092E-03,-1.6892603524E+00
+898.5000E-06,+789.9195896E-03,+2.4924622849E+00,+80.4020092E-03,-1.7005213388E+00
+898.7500E-06,+789.9195896E-03,+2.4120602757E+00,+80.4020092E-03,-1.6089380868E+00
+899.0000E-06,+788.6633082E-03,+2.4170854016E+00,+84.1708534E-03,-1.6339777600E+00
+899.2500E-06,+769.8190873E-03,+2.4120602757E+00,+84.4221096E-03,-1.6289576180E+00
+899.5000E-06,+781.1256200E-03,+2.4572864062E+00,+84.4221096E-03,-1.6289576180E+00
+899.7500E-06,+786.1507456E-03,+2.3969848993E+00,+88.4422101E-03,-1.6138971936E+00
+900.0000E-06,+788.6633082E-03,+2.4070351497E+00,+88.4422101E-03,-1.5486353524E+00
+900.2500E-06,+776.1004944E-03,+2.4120602757E+00,+91.2060292E-03,-1.5486353524E+00
+900.5000E-06,+769.8190873E-03,+2.3768843970E+00,+90.2010040E-03,-1.5486353524E+00
+900.7500E-06,+769.8190873E-03,+2.3316582665E+00,+92.4623106E-03,-1.5486353524E+00
+901.0000E-06,+769.8190873E-03,+2.3316582665E+00,+92.4623106E-03,-1.5674036629E+00
+901.2500E-06,+749.7185851E-03,+2.3316582665E+00,+93.7185920E-03,-1.5686548837E+00
+901.5000E-06,+758.5125547E-03,+2.3316582665E+00,+94.2211045E-03,-1.5686548837E+00
+901.7500E-06,+749.7185851E-03,+2.3316582665E+00,+96.4824110E-03,-1.5686548837E+00
+902.0000E-06,+749.7185851E-03,+2.2512562573E+00,+96.4824110E-03,-1.4883326180E+00
+902.2500E-06,+749.7185851E-03,+2.2512562573E+00,+96.4824110E-03,-1.4883326180E+00
+902.5000E-06,+749.7185851E-03,+2.2512562573E+00,+100.5025115E-03,-1.4995936044E+00
+902.7500E-06,+749.7185851E-03,+2.1859296245E+00,+100.5025115E-03,-1.4430903081E+00
+903.0000E-06,+729.6180828E-03,+2.1758793740E+00,+100.5025115E-03,-1.4280298837E+00
+903.2500E-06,+729.6180828E-03,+2.2512562573E+00,+104.5226119E-03,-1.4531305920E+00
+903.5000E-06,+729.6180828E-03,+2.1708542481E+00,+102.7638180E-03,-1.4280298837E+00
+903.7500E-06,+729.6180828E-03,+2.1708542481E+00,+104.5226119E-03,-1.4280298837E+00
+904.0000E-06,+729.6180828E-03,+2.1708542481E+00,+104.5226119E-03,-1.4480494149E+00
+904.2500E-06,+715.7989875E-03,+2.1708542481E+00,+104.5226119E-03,-1.4229487065E+00
+904.5000E-06,+709.5175805E-03,+2.1356783695E+00,+106.2814059E-03,-1.3677271493E+00
+904.7500E-06,+709.5175805E-03,+2.0904522389E+00,+108.5427124E-03,-1.3677271493E+00
+905.0000E-06,+709.5175805E-03,+2.0854271130E+00,+112.5628129E-03,-1.3827265386E+00
+905.2500E-06,+695.6984852E-03,+2.0653266107E+00,+109.7989938E-03,-1.3563898685E+00
